"VOYAGE_ID","VESSEL_ID","VOYAGE_STATUS","ESTIMATED_VOYAGE_START_DATE","HAS_CANAL_PASSAGE","CANAL_COST","MILES_DIRECT","MILES_BALLAST","MILES_LOADED","DAYS_TOTAL_AT_SEA","DAYS_TOTAL_IN_PORT","DAYS_BALLAST","DAYS_LOADED","DAYS_WAITING","ORIGIN_PORT_ID","DEST_PORT_ID","RP_BALLAST_ID","RP_LOADED_ID","LAYCAN_START_UTC","LAYCAN_END_UTC"
1754695,1651778,"P",29-MAY-25,0,0,,4416.1848750810495,4416.184875081052,30.913294125567358,0,15.456647062783674,15.456647062783684,0,101122,,,,18-JUN-25,20-JUN-25
1755418,1042074,"P",03-JUN-25,0,0,,1539.106566346308,7026.273377542167,80.61132602313758,0,5.611326023137582,75,0,100817,,,,03-JUN-25,03-JUN-25
1756644,1650272,"P",23-JUN-25,0,0,,5185.9689265036795,5177.379644549104,36.271719998684745,0,18.150891242762878,18.120828755921863,0,101122,,,,23-JUN-25,23-JUN-25
1760058,1041021,"P",15-APR-25,0,0,,0,5337.39482789429,17.96238644002886,0,0,17.96238644002886,14.752,100269,,,,30-APR-25,01-MAY-25
1796744,1041237,"T",07-SEP-23,0,0,,0,2360.017113304478,8.260059896565672,0,0,8.260059896565672,14.5,104424,,,,14-JUL-25,15-JUL-25
1810449,1038877,"T",25-APR-25,0,0,,1383.2568898395868,9308.607248369126,38.093902504545255,0,6.003335536945758,32.0905669675995,0,102819,,,,06-APR-25,06-JUN-25
1811156,1651778,"T",30-JUN-25,0,0,,534.165739004431,386.9141061970566,3.2237794582052066,0,1.8695800865155086,1.354199371689698,0,101122,,,,30-JUN-25,30-JUN-25
1833237,1832345,"T",08-JUL-25,0,0,,1366.366115095258,3421.150584554204,16.11183504689723,0,4.598347502724426,11.513487544172804,0,102955,,,,08-JUL-25,08-JUL-25
1834182,1041179,"T",15-APR-25,0,0,,3421.1505845542038,7182.868419817642,37.38596450406606,0,12.061748855800078,25.32421564826598,0,101967,,,,15-APR-25,15-APR-25
1840822,1041237,"A",26-JUL-25,0,0,,5289.917325708312,2360.017113304478,27.712883479877227,0,19.452823583311556,8.260059896565672,0,104424,,,,14-JUL-25,15-JUL-25
1853361,1041237,"T",26-JUL-25,0,0,,110.68956055069805,4104.497449995643,50.387413461927444,0,0.3874134619274432,50,0,102355,,,,26-JUL-25,26-JUL-25
1853953,1041179,"T",15-APR-25,0,0,,3421.1505845542038,3421.150584554204,24.12349771160016,0,12.061748855800078,12.06174885580008,0,101967,,,,16-MAR-25,18-MAR-25
1854438,1041179,"A",15-APR-25,0,0,,162.4593928693369,3525.173366727759,13.001269581888653,0,0.5727735525711856,12.428496029317468,0,104559,,,,16-MAR-25,18-MAR-25
1857423,1041237,"P",26-JUL-25,0,0,,0,2360.017113304478,8.260059896565672,0,0,8.260059896565672,4.333,104424,,,,14-JUL-25,15-JUL-25
1857909,1041237,"T",26-JUL-25,0,0,,5046.758507445036,8929.480931094313,62.663654776057626,0,17.663654776057626,45,0,102355,,,,26-JUL-25,26-JUL-25
1858994,1041179,"P",15-APR-25,0,0,,3421.1505845542038,3421.150584554204,24.12349771160016,0,12.061748855800078,12.06174885580008,0,101967,,,,16-MAR-25,18-MAR-25
1866091,1041990,"T",17-JUL-25,0,0,,1596.847225770396,2998.7155569905217,16.084469739663213,0,5.588965290196387,10.495504449466827,0,101082,,,,11-AUG-25,12-AUG-25
1876884,1041384,"A",21-JUL-25,0,635100,,1263.134724138621,621.9943009495076,6.5979515937987,0,4.420971540475423,2.176980053323277,0,104360,,,,26-JUL-25,27-JUL-25
