"VOYAGE_ID","VESSEL_ID","VOYAGE_STATUS","ESTIMATED_VOYAGE_START_DATE","HAS_CANAL_PASSAGE","IS_BALLAST","CANAL_COST","MILES_DIRECT","MILES_BALLAST","MILES_LOADED","DAYS_TOTAL_AT_SEA","DAYS_TOTAL_IN_PORT","DAYS_BALLAST","DAYS_LOADED","DAYS_WAITING","ORIGIN_PORT_ID","DEST_PORT_ID","RP_BALLAST_ID","RP_LOADED_ID","TERMINAL_ID","LAYCAN_START_UTC","LAYCAN_END_UTC","FREIGHT","GROSS_FREIGHT","NET_FREIGHT","FREIGHT_COST","PORT_COST","HANDLING_COST","VOYAGE_CANAL_COST","FO_COST","DO_COST","VARIOUS_COST","VARIOUS_REVENUE","RUNNING_COST","RUNNING_COST_PER_DAY"
5981784,2396757,"A",09-DEC-25,0,,0,,136.67413542843892,6478.226302374013,25.24406916805784,5.416666666666668,2.404166666666667,22.839902501391173,0,104559,108148,,,,12-DEC-25,13-DEC-25,1550000,1553166.6666666667,1494922.9166666667,0,135000,0,0,0,0,107013,0,0,0
6016002,2396561,"A",01-DEC-25,0,,0,,197.81834418982473,11684.481156805889,50.095977813884346,11.240972222222219,10.066666666666666,40.029311147217676,0,102906,103378,,,,12-DEC-25,13-DEC-25,1790000,1986066.6666666667,1911589.1666666667,0,108847,0,0,0,0,10426.75,0,0,0
6103858,2398180,"A",16-DEC-25,0,,0,,1004.035363356283,5048.530308320427,21.434044841054316,23.28679398148148,3.1166666666666667,18.31737817438765,0,104098,102546,,,,17-DEC-25,18-DEC-25,1584238.230531,1711420.390531,1652011.4568860875,0,75000,0,0,0,0,136062,127182.16,0,0
6106539,1043366,"A",09-DEC-25,0,,0,,345.4972621484652,363.51981206488585,3.2291666666666665,3.6958333333333324,1.3958333333333333,1.8333333333333333,0,102146,104098,,,,17-DEC-25,17-DEC-25,1241328.85425,1282135.62425,1234055.5383406251,0,363199.45999999996,0,0,0,0,45904.101208,40806.77,0,0
6149968,1042556,"A",08-SEP-25,0,,0,,855.8644680116562,3240.3697981560967,20.474999999999998,16.900000000000002,5.454166666666667,15.020833333333332,0,102811,103011,,,,14-DEC-25,15-DEC-25,800000,1110708.3333333333,1073894.2708333333,0,71917.23000000001,0,0,0,0,65078.659999999996,129000,0,0
6230767,1042500,"A",26-NOV-25,0,,0,,2911.897101055767,0,69.79965370547615,2,9.799653705476139,60,2,104791,,,,,,,3540000,4244800,4244800,0,0,0,0,0,0,0,0,0,0
6294943,1656475,"A",12-DEC-25,0,,0,,194.22738810144688,4303.733621273877,15.070833333333335,9.64583333333333,0.7708333333333334,14.3,0,102906,111085,,,,19-DEC-25,20-DEC-25,1068866.65198125,1211035.40198125,1165621.574406953,0,90000,0,0,0,0,0,0,0,0
6300232,1668130,"A",03-JAN-26,0,,0,,148.62230213247244,9803.102969726244,38.96883553704258,18,4.583333333333333,34.385502203709244,0,101040,101960,,,,10-JAN-26,20-JAN-26,2260000,2260000,2203500,0,402500,0,0,0,0,0,0,0,0
6424902,1043194,"A",10-DEC-25,0,,0,,0,9814.980230597504,46.18889262401219,0,0.020833333333333332,46.168059290678855,0,102126,103368,,,,,,2885503.705667428,2645540.105667428,2573402.5130257425,0,0,0,0,0,0,48197.36241840427,-239963.6,0,0
6473963,2382635,"A",10-DEC-25,0,,0,,2215.6002424110734,3895.2607172670987,21.341666666666665,6.845833333333335,7.583333333333333,13.758333333333333,0,100811,103527,,,,19-DEC-25,20-DEC-25,1170620.8267319999,1214599.9933986666,1169052.4936462166,0,65486.579999999994,0,0,0,0,3306,0,0,0
6495556,1042150,"A",14-DEC-25,0,,0,,229.30376330454376,3732.899788371344,18.3125,14.687506613756618,5.3125,13,0,103707,101018,,,,17-DEC-25,28-DEC-25,1491520.8417500001,1811520.8417500001,1768982.8207062501,0,102331.31999999999,0,0,0,0,7218,0,0,0
6567835,1041021,"A",09-DEC-25,0,,0,,1915.2705795081197,4631.788379973249,21.554166666666667,10.045833333333334,6.295833333333333,15.258333333333333,0,106258,102355,,,,18-DEC-25,20-DEC-25,1756499.5909575,2045807.9242908333,1970064.814629927,0,184163.47999999998,0,0,0,0,36734.95,30000,0,0
6637426,1664115,"A",13-DEC-25,0,,0,,1878.295998595772,4623.924187384339,22.829166666666666,18.174999999999997,7.020833333333333,15.808333333333334,0,110949,102355,,,,26-DEC-25,27-DEC-25,1545840.0000000002,1835840.0000000002,1766996.0000000002,0,213713.24999999997,0,0,0,0,18008.62,0,0,0
6692575,1043366,"A",22-DEC-25,0,,0,,387.715473020304,569.389447930522,4.550000000000001,13.029166666666669,1.4041666666666668,3.1458333333333335,0,102146,101122,,,,29-DEC-25,29-DEC-25,1325695.3709999998,1451985.8892488887,1397655.1158020555,0,342697.42000000004,0,0,0,0,0,122401.62935999999,0,0
6831190,6399878,"A",17-DEC-25,0,,320376.63,,1218.583402324455,4701.532886534733,23.45875045461069,8.728750000000002,7.9375,15.52125045461069,0,101588,101497,,,,23-DEC-25,30-DEC-25,2090000,2197500,2087750,0,140635.06,0,320376.63,0,0,15152,2500,0,0
6893063,1042278,"A",17-DEC-25,0,,0,,2312.7696596805,1958.3846659634278,16.520833333333336,7.300000000000004,9.716666666666667,6.804166666666667,0,100502,103758,,,,27-DEC-25,28-DEC-25,680000,680000,654500,0,45068.68,0,0,0,0,5775,0,0,0
7079802,1042278,"A",05-JAN-26,0,,0,,1396.8290777707762,11864.639420418896,46.508363797775445,16.5,4.700871117966298,41.807492679809144,1,103607,101122,,,,,,3050000,3050000,2973750,0,195000,0,0,0,0,160000,0,0,0
7149879,1042956,"A",27-DEC-25,0,,0,,1670.0967679274383,2100.938729411351,12.399635736996434,11.845833333333335,5.329166666666667,7.070469070329767,0,108380,103749,,,,08-JAN-26,09-JAN-26,745000,975000,938437.5,0,112289.45999999999,0,0,0,0,2915.41,0,0,0
7331521,2452962,"A",05-JAN-26,0,,0,,5109.745591799315,5529.5763323257725,34.93754572497812,4,15.584028561837915,19.353517163140204,0,103029,100932,,,,21-JAN-26,22-JAN-26,3943485,3943486,3795605.3125,0,290000,0,0,0,0,0,1,0,0
7490640,1041848,"A",19-DEC-25,0,,0,,6679.797517195575,3846.37517617072,41.68106320914216,10.243833333333335,28.218750092544642,13.46231311659752,2.148,102194,100817,,,,22-JAN-26,22-JAN-26,2340390,2340390,2252625.375,0,155000,0,0,0,0,70743.91,0,0,0
7532638,1043488,"A",03-JAN-26,0,,0,,596.6549982063417,3494.4188467260515,14.510063426481905,4.374999999999998,2.75,11.760063426481905,0,103707,100195,,,,04-JAN-26,08-JAN-26,1348147.28475,1348147.28475,1331295.443690625,0,155000,0,0,0,0,25000,0,0,0
7571969,1043366,"A",09-JAN-26,0,,0,,569.3894479305224,891.1529851594904,8.989869030040012,4.25,5.870833333333334,3.1190356967066792,0,102146,103333,,,,15-JAN-26,,1768230.0000000002,1768230.0000000002,1701921.3750000002,0,380000,0,0,0,0,0,0,0,0
7701025,1041021,"A",09-JAN-26,0,,0,,0,1067.2156028820475,11.607884512414358,2.5,0,11.607884512414358,0,102355,101749,,,,09-JAN-26,11-JAN-26,500000,500000,493750,0,75000,0,0,0,0,2000,0,0,0
7951315,1042216,"A",02-JAN-26,0,,0,,2043.7711319648542,4733.457689074107,24.146573868184557,7.8749999999999964,8.216666666666667,15.92990720151789,0,101674,102355,,,,12-JAN-26,12-JAN-26,1423784,1423784,1370392.1,0,145000,0,0,0,0,9,0,0,0
8086667,1042784,"A",05-JAN-26,0,,0,,0,8635.516266526114,31.17850102595365,7.945833333333333,2.1166666666666667,29.061834359286983,0,104526,103681,,,,08-JAN-26,10-JAN-26,1600000,1600000,1540000,0,135000,0,0,0,0,28000,0,0,0
8104040,1041542,"A",25-DEC-25,0,,0,,9634.073833725484,3146.3619487780616,43.4346332065565,8.347999999999999,32.42236638583328,11.012266820723216,3.598,105883,102955,,,,30-JAN-26,30-JAN-26,2260829.9999999995,2260829.9999999995,2176048.8749999995,0,75000,0,0,0,0,50000,0,0,0
8205866,1041918,"A",10-JAN-26,0,,0,,3608.5096311469356,198.6648476764347,13.325110675881794,7.204000000000002,12.629783709014273,0.6953269668675214,2.704,108101,100453,,,,26-JAN-26,26-JAN-26,1585000,1585000,1525562.5,0,210000,0,0,0,0,0,0,0,0
8442713,6794096,"A",01-FEB-25,0,,0,,0,14563.233582560646,50,0,0,50,0,103191,,,,,,,1350000,1350000,1299375,0,0,0,0,0,0,20000,0,0,0
8474082,1041237,"A",15-JAN-26,0,,0,,3996.957520147131,4798.276234299,32.914592119441316,52.608219907407396,15.613115313074731,17.301476806366587,3.993,100804,103941,,,,23-JAN-26,25-JAN-26,2132325,2227806.7032,2147844.5157,0,55000,0,0,0,0,0,95481.7032,0,0
8694366,8541499,"A",19-JAN-26,0,,0,,0,12652.607327150701,50,3,0,50,3,101892,,,,,,,1350000,1360010,1309385,0,0,0,0,0,0,20000,10010,0,0
9292718,1042956,"A",27-JAN-26,0,,0,,0,3421.150584554204,11.513487544172804,0.5,0,11.513487544172804,0,104526,101967,,,,,,555000,555000,534187.5,505050,0,0,0,0,0,0,0,0,0
9362785,1043022,"A",22-JAN-26,0,,0,,5508.622513090281,9494.602444827431,52.51128735271199,0.75,19.280178795815985,33.231108556896004,0,110876,104435,,,,,,0,80000,80000,0,0,0,0,0,0,10000,80000,0,0
